Country,City,Yield,Text,meanYield,Text_numbeo,CountryCity,latitude,longitude
Mexico,Merida,8.004265839352367,"                                          Price    Rent Yield
Neighbor                   Apartments                        
Fraccionamiento Montebello 1-Bedroom    $94,285    $666  8.5%
                           2-Bedroom   $152,454    $814  6.4%
                           3-Bedroom   $288,134    $987  4.1%
Montes de Ame              1-Bedroom   $133,477    $543  4.9%
                           2-Bedroom   $147,301    $789  6.4%
                           3-Bedroom   $236,822  $1,480  7.5%
San Ramon Norte            1-Bedroom   $103,145    $688  8.0%
                           2-Bedroom   $156,767  $1,056  8.1%
                           3-Bedroom   $276,122  $1,474  6.4%",9.129662541830248,"                                 Price  Rent  Yield
Neighbor          Apartments                       
City Center       1-Bedroom    $53,943  $518  11.5%
                  3-Bedroom   $118,675  $994  10.0%
Outside of Center 1-Bedroom    $61,042  $418   8.2%
                  3-Bedroom   $134,292  $759   6.8%","Merida, Mexico",20.9670759,-89.6237402
Mexico,Mexico City,7.335276391258333,"                                       Price    Rent Yield
Neighbor              Apartments                          
Azcapotzalco          1-Bedroom      $94,876    $393  5.0%
                      2-Bedroom      $99,982    $589  7.1%
                      3-Bedroom     $105,600    $810  9.2%
Benito Juárez         1-Bedroom     $157,797    $888  6.8%
                      2-Bedroom     $196,753    $981  6.0%
                      3-Bedroom     $222,149  $1,233  6.7%
                      4+Bedroom     $369,837  $1,874  6.1%
Coyoacán              1-Bedroom     $101,817    $565  6.7%
                      2-Bedroom     $108,547    $737  8.1%
                      3-Bedroom     $139,982    $982  8.4%
Cuajimalpa de Morelos 1-Bedroom     $176,819    $779  5.3%
                      2-Bedroom     $284,876  $1,154  4.9%
                      3-Bedroom     $682,719  $2,456  4.3%
                      4+Bedroom   $1,448,937  $5,894  4.9%
Cuauhtémoc            1-Bedroom     $176,377    $884  6.0%
                      2-Bedroom     $183,941  $1,081  7.1%
                      3-Bedroom     $252,704  $1,474  7.0%
                      4+Bedroom     $292,243  $1,572  6.5%
Miguel Hidalgo        1-Bedroom     $215,867  $1,130  6.3%
                      2-Bedroom     $257,862  $1,719  8.0%
                      3-Bedroom     $712,189  $2,947  5.0%
                      4+Bedroom   $1,375,262  $5,694  5.0%
Tlalpan               1-Bedroom      $98,233    $368  4.5%
                      2-Bedroom     $113,901    $663  7.0%
                      3-Bedroom     $195,484  $1,252  7.7%
                      4+Bedroom     $699,910  $5,403  9.3%
Álvaro Obregón        1-Bedroom     $176,819    $884  6.0%
                      2-Bedroom     $221,024  $1,066  5.8%
                      3-Bedroom     $356,095  $1,695  5.7%
                      4+Bedroom     $859,539  $2,947  4.1%",5.857348063337823,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $146,844    $842  6.9%
                  3-Bedroom   $323,057  $1,602  6.0%
Outside of Center 1-Bedroom   $103,976    $499  5.8%
                  3-Bedroom   $228,747  $1,043  5.5%","Mexico City, Mexico",19.4326296,-99.1331785
Mexico,Monterrey,6.136518321537824,"                                         Price    Rent Yield
Neighbor                  Apartments                        
Monterrey (all locations) 1-Bedroom   $130,159    $701  6.5%
                          2-Bedroom   $186,102    $982  6.3%
                          3-Bedroom   $248,038  $1,228  5.9%
                          4+Bedroom   $266,152  $1,277  5.8%",7.710256614295363,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $101,141    $694  8.2%
                  3-Bedroom   $222,510  $1,320  7.1%
Outside of Center 1-Bedroom    $65,245    $467  8.6%
                  3-Bedroom   $143,539    $860  7.2%","Monterrey, Mexico",25.6802019,-100.315258
Mexico,Naucalpan de Juárez,5.914364712110566,"                                                   Price    Rent Yield
Neighbor                            Apartments                        
Naucalpan de Juárez (all locations) 1-Bedroom   $201,225    $688  4.1%
                                    2-Bedroom   $202,376    $982  5.8%
                                    3-Bedroom   $343,462  $1,719  6.0%
                                    4+Bedroom   $417,490  $2,456  7.1%",,,"Naucalpan de Juárez, Mexico",19.4785796,-99.2328791
Mexico,Puebla,6.513509114051148,"                                      Price  Rent Yield
Neighbor               Apartments                      
Puebla (all locations) 1-Bedroom    $92,928  $614  7.9%
                       2-Bedroom   $122,791  $663  6.5%
                       3-Bedroom   $135,070  $737  6.5%
                       4+Bedroom   $294,699  $737  3.0%",,,"Puebla, Mexico",19.0437196,-98.1981486
Moldova,Balti,5.4,"                                    Price  Rent Yield
Neighbor              Apartments                     
Balti (all locations) 1-Bedroom   $19,964  $150  9.0%
                      2-Bedroom   $29,946  $150  6.0%
                      3-Bedroom   $45,418  $105  2.8%
                      4+Bedroom   $49,910  $200  4.8%",,,"Balti, Moldova",47.7623599,27.928665
Moldova,Chisinau,6.944280602414377,"                          Price    Rent  Yield
Neighbor   Apartments                         
Botanica   1-Bedroom    $40,627    $250   7.4%
           2-Bedroom    $52,905    $349   7.9%
           3-Bedroom    $74,366    $349   5.6%
           4+Bedroom   $106,808    $399   4.5%
Buiucani   1-Bedroom    $45,818    $250   6.5%
           2-Bedroom    $70,373    $399   6.8%
           3-Bedroom    $84,847    $449   6.4%
           4+Bedroom   $119,784  $1,198  12.0%
Center     1-Bedroom    $62,887    $399   7.6%
           2-Bedroom    $86,844    $674   9.3%
           3-Bedroom   $114,594  $1,098  11.5%
           4+Bedroom   $149,730  $1,497  12.0%
Ciocana    1-Bedroom    $43,821    $170   4.6%
           2-Bedroom    $62,388    $319   6.1%
           3-Bedroom    $60,890    $399   7.9%
           4+Bedroom    $70,773    $499   8.5%
Râșcani    1-Bedroom    $47,415    $299   7.6%
           2-Bedroom    $65,881    $399   7.3%
           3-Bedroom    $79,856    $599   9.0%
           4+Bedroom    $99,721    $848  10.2%
Telecentru 1-Bedroom    $44,021    $230   6.3%
           2-Bedroom    $64,783    $449   8.3%
           3-Bedroom    $86,345    $549   7.6%
           4+Bedroom   $148,732    $299   2.4%",6.028111457875411,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $67,920  $349  6.2%
                  3-Bedroom   $149,424  $674  5.4%
Outside of Center 1-Bedroom    $48,318  $271  6.7%
                  3-Bedroom   $106,301  $521  5.9%","Chisinau, Moldova",47.0245117,28.8322923
Monaco,Monaco,2.2344827586206897,"                                         Price     Rent Yield
Neighbor               Apartments                            
Monaco (all locations) 0-Studio     $1,849,205   $2,899  1.9%
                       1-Bedroom    $3,198,625   $5,398  2.0%
                       2-Bedroom    $5,797,507  $10,795  2.2%
                       3-Bedroom    $7,496,776  $16,993  2.7%
                       4+Bedroom   $16,692,822  $49,879  3.6%",,,"Monaco, Monaco",43.7309898,7.4209708
Mongolia,Ulaanbaatar,,,6.421936434705487,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $75,464  $366  5.8%
                  3-Bedroom   $166,020  $817  5.9%
Outside of Center 1-Bedroom    $40,210  $259  7.7%
                  3-Bedroom    $88,463  $512  6.9%","Ulaanbaatar, Mongolia",47.9184676,106.9177016
Montenegro,Bar,4.595744680851064,"                                   Price  Rent Yield
Neighbor            Apartments                      
Bar (all locations) 0-Studio     $46,026  $176  4.6%
                    1-Bedroom    $78,342  $245  3.8%
                    2-Bedroom   $123,388  $490  4.8%",,,"Bar, Montenegro",42.0979745,19.0954528
Montenegro,Budva,5.67487684729064,"                                     Price    Rent Yield
Neighbor              Apartments                        
Budva (all locations) 0-Studio     $56,798    $392  8.3%
                      1-Bedroom   $113,595    $588  6.2%
                      2-Bedroom   $171,372    $734  5.1%
                      3-Bedroom   $283,988  $1,077  4.6%",6.000845583083803,"                                 Price    Rent Yield
Neighbor          Apartments                        
City Center       1-Bedroom   $147,401    $719  5.9%
                  3-Bedroom   $324,282  $1,638  6.1%
Outside of Center 1-Bedroom   $112,241    $559  6.0%
                  3-Bedroom   $246,930  $1,240  6.0%","Budva, Montenegro",42.2885656,18.8419505
Montenegro,Herceg Novi,6.315789473684211,"                                           Price  Rent Yield
Neighbor                    Apartments                      
Herceg Novi (all locations) 0-Studio     $51,901  $274  6.3%
                            1-Bedroom    $93,031  $490  6.3%
                            2-Bedroom   $144,932  $734  6.1%",,,"Herceg Novi, Montenegro",42.4517622,18.5367516
Montenegro,Kotor,3.84,"                                     Price  Rent Yield
Neighbor              Apartments                      
Kotor (all locations) 0-Studio     $73,445  $588  9.6%
                      1-Bedroom   $122,409  $392  3.8%
                      2-Bedroom   $195,854  $490  3.0%",,,"Kotor, Montenegro",42.4248515,18.7710437
Montenegro,Podgorica,6.0,"                                         Price    Rent  Yield
Neighbor                  Apartments                         
Podgorica (all locations) 0-Studio     $44,067    $215   5.9%
                          1-Bedroom    $65,611    $294   5.4%
                          2-Bedroom    $88,134    $441   6.0%
                          3-Bedroom   $136,118    $783   6.9%
                          4+Bedroom   $195,854  $1,665  10.2%",4.9004750864165185,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $96,690  $455  5.6%
                  3-Bedroom   $212,717  $795  4.5%
Outside of Center 1-Bedroom    $73,648  $326  5.3%
                  3-Bedroom   $162,027  $554  4.1%","Podgorica, Montenegro",42.4415238,19.2621081
Montenegro,Tivat,4.536986301369864,"                                     Price    Rent Yield
Neighbor              Apartments                        
Tivat (all locations) 0-Studio     $93,814    $313  4.0%
                      1-Bedroom   $146,890    $588  4.8%
                      2-Bedroom   $205,646    $832  4.9%
                      3-Bedroom   $357,433  $1,273  4.3%",,,"Tivat, Montenegro",42.4303762,18.6988104
Morocco,Agadir,7.359989703222547,"                                      Price  Rent Yield
Neighbor               Apartments                      
Agadir (all locations) 1-Bedroom    $66,712  $412  7.4%
                       2-Bedroom    $70,150  $427  7.3%
                       3-Bedroom    $77,733  $569  8.8%
                       4+Bedroom   $109,016  $664  7.3%",2.860615838532403,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $70,108  $192  3.3%
                  3-Bedroom   $154,238  $386  3.0%
Outside of Center 1-Bedroom    $48,984  $111  2.7%
                  3-Bedroom   $107,764  $202  2.3%","Agadir, Morocco",30.4211144,-9.5830626
Morocco,Casablanca,6.396849396954886,"                          Price    Rent Yield
Neighbor   Apartments                        
Bourgogne  1-Bedroom   $103,329    $616  7.2%
           2-Bedroom   $142,195    $758  6.4%
           3-Bedroom   $206,183    $948  5.5%
Dar Bouzza 1-Bedroom    $90,057    $616  8.2%
           2-Bedroom   $123,236    $806  7.8%
           3-Bedroom   $240,784  $1,232  6.1%
Gauthier   1-Bedroom   $129,668    $710  6.6%
           2-Bedroom   $146,651    $946  7.7%
           3-Bedroom   $300,404  $1,280  5.1%
Racine     1-Bedroom   $127,976    $711  6.7%
           2-Bedroom   $236,992  $1,090  5.5%
           3-Bedroom   $303,350  $1,232  4.9%
           4+Bedroom   $417,106  $1,659  4.8%",5.4504099834305775,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $94,048  $458  5.8%
                  3-Bedroom   $206,907  $826  4.8%
Outside of Center 1-Bedroom    $50,144  $265  6.3%
                  3-Bedroom   $110,316  $465  5.1%","Casablanca, Morocco",33.5945144,-7.6200284
Morocco,Marrakesh,8.793496300880475,"                                         Price  Rent Yield
Neighbor                  Apartments                      
Marrakesh (all locations) 1-Bedroom    $71,098  $521  8.8%
                          2-Bedroom    $80,577  $616  9.2%
                          3-Bedroom   $132,716  $806  7.3%",5.718247392774388,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $60,522  $386  7.6%
                  3-Bedroom   $133,147  $582  5.2%
Outside of Center 1-Bedroom    $36,298  $187  6.2%
                  3-Bedroom    $79,856  $312  4.7%","Marrakesh, Morocco",31.6258257,-7.9891608
